url,source_file,category,title,h1,canonical,robots,word_count,image_count,unique_search_intent_score_0_5,unique_search_intent_note,unique_firsthand_information_score_0_5,original_studio_imagery_score_0_5,original_artist_commentary_score_0_5,unique_factual_information_score_0_5,inbound_internal_links,overlap_score_0_5,overlap_level,highest_overlap_url,commercial_usefulness_score_0_5,local_usefulness_score_0_5,deserves_to_exist_without_google_score_0_5,classification,recommended_target_url,notes
https://workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,knowledge/luxury-studio-vs-strip-walk-in/code.html,faq,How is a premium tattoo studio different from a Strip walk-in shop? | Work of Art Knowledge,How is a premium tattoo studio different from a Strip walk-in shop?,https://workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,none,98,0,4,answer a narrow customer question,0,0,1,2,1,0.7,low,https://workofarttattoo.com/cover-up-tattoos-las-vegas/,3,2,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/most-painful-tattoo-placements/,knowledge/most-painful-tattoo-placements/code.html,faq,What are the most painful places to get a tattoo? | Work of Art Knowledge,What are the most painful places to get a tattoo?,https://workofarttattoo.com/knowledge/most-painful-tattoo-placements/,none,90,0,4,answer a narrow customer question,0,0,1,2,1,0.4,low,https://workofarttattoo.com/knowledge/least-painful-tattoo-placements/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/piercing-bump-vs-infection/,knowledge/piercing-bump-vs-infection/code.html,faq,Is a bump on my piercing an infection or irritation? | Work of Art Knowledge,Is a bump on my piercing an infection or irritation?,https://workofarttattoo.com/knowledge/piercing-bump-vs-infection/,none,90,0,4,answer a narrow customer question,0,0,1,2,1,1.2,low,https://workofarttattoo.com/knowledge/tattoo-infection-signs-when-to-see-doctor/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,knowledge/sleeping-with-new-tattoo-tips/code.html,faq,How should I sleep with a new tattoo? | Work of Art Knowledge,How should I sleep with a new tattoo?,https://workofarttattoo.com/knowledge/sleeping-with-new-tattoo-tips/,none,87,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/knowledge/first-tattoo-tips-before-you-book/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/sleeve-tattoo-how-many-sessions/,knowledge/sleeve-tattoo-how-many-sessions/code.html,faq,How many sessions does a full sleeve tattoo take? | Work of Art Knowledge,How many sessions does a full sleeve tattoo take?,https://workofarttattoo.com/knowledge/sleeve-tattoo-how-many-sessions/,none,87,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/best_tattoo_styles_for_sleeves_large_scale_project_hub/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-aftercare-lotion-vs-ointment/,knowledge/tattoo-aftercare-lotion-vs-ointment/code.html,faq,Should I use lotion or ointment on a healing tattoo? | Work of Art Knowledge,Should I use lotion or ointment on a healing tattoo?,https://workofarttattoo.com/knowledge/tattoo-aftercare-lotion-vs-ointment/,none,94,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/tattoo-healing-peeling-las-vegas/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-aging-and-fading-over-time/,knowledge/tattoo-aging-and-fading-over-time/code.html,faq,Do tattoos fade as you age? | Work of Art Knowledge,Do tattoos fade as you age?,https://workofarttattoo.com/knowledge/tattoo-aging-and-fading-over-time/,none,89,0,4,answer a narrow customer question,0,0,1,2,3,0.9,low,https://workofarttattoo.com/healed_black_grey_tattoos_las_vegas/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-and-blood-donation-wait/,knowledge/tattoo-and-blood-donation-wait/code.html,faq,How long after a tattoo must I wait to donate blood? | Work of Art Knowledge,How long after a tattoo must I wait to donate blood?,https://workofarttattoo.com/knowledge/tattoo-and-blood-donation-wait/,none,98,0,4,answer a narrow customer question,0,0,1,2,1,0.4,low,https://workofarttattoo.com/knowledge/how-to-compare-tattoo-studios/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-consultation-what-to-bring/,knowledge/tattoo-consultation-what-to-bring/code.html,faq,What should I bring to a tattoo consultation? | Work of Art Knowledge,What should I bring to a tattoo consultation?,https://workofarttattoo.com/knowledge/tattoo-consultation-what-to-bring/,none,88,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-cover-up-laser-first/,knowledge/tattoo-cover-up-laser-first/code.html,faq,Do I need laser removal before a cover-up tattoo? | Work of Art Knowledge,Do I need laser removal before a cover-up tattoo?,https://workofarttattoo.com/knowledge/tattoo-cover-up-laser-first/,none,93,0,4,answer a narrow customer question,0,0,1,2,1,0.6,low,https://workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-deposit-policy-why-required/,knowledge/tattoo-deposit-policy-why-required/code.html,faq,Why do tattoo shops require a deposit? | Work of Art Knowledge,Why do tattoo shops require a deposit?,https://workofarttattoo.com/knowledge/tattoo-deposit-policy-why-required/,none,84,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/how-long-tattoo-session-last/,3,4,2,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-etiquette-studio-behavior/,knowledge/tattoo-etiquette-studio-behavior/code.html,faq,What is proper etiquette at a tattoo studio? | Work of Art Knowledge,What is proper etiquette at a tattoo studio?,https://workofarttattoo.com/knowledge/tattoo-etiquette-studio-behavior/,none,88,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-flying-after-session/,knowledge/tattoo-flying-after-session/code.html,faq,Can I fly after getting a tattoo? | Work of Art Knowledge,Can I fly after getting a tattoo?,https://workofarttattoo.com/knowledge/tattoo-flying-after-session/,none,85,0,4,answer a narrow customer question,0,0,1,2,2,0.8,low,https://workofarttattoo.com/knowledge/tattoo-gym-workout-aftercare/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-gym-workout-aftercare/,knowledge/tattoo-gym-workout-aftercare/code.html,faq,When can I exercise after getting a tattoo? | Work of Art Knowledge,When can I exercise after getting a tattoo?,https://workofarttattoo.com/knowledge/tattoo-gym-workout-aftercare/,none,91,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/tattoo-flying-after-session/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-healing-itching-desert-climate/,knowledge/tattoo-healing-itching-desert-climate/code.html,faq,Why does my tattoo itch while healing? | Work of Art Knowledge,Why does my tattoo itch while healing?,https://workofarttattoo.com/knowledge/tattoo-healing-itching-desert-climate/,none,94,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/epidermis_skin_science_las_vegas_authority_guide/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-healing-peeling-las-vegas/,knowledge/tattoo-healing-peeling-las-vegas/code.html,faq,Is tattoo peeling normal during healing in Las Vegas? | Work of Art Knowledge,Is tattoo peeling normal during healing in Las Vegas?,https://workofarttattoo.com/knowledge/tattoo-healing-peeling-las-vegas/,none,97,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/knowledge/tattoo-scabbing-normal-or-problem/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-infection-signs-when-to-see-doctor/,knowledge/tattoo-infection-signs-when-to-see-doctor/code.html,faq,How do I know if my tattoo is infected? | Work of Art Knowledge,How do I know if my tattoo is infected?,https://workofarttattoo.com/knowledge/tattoo-infection-signs-when-to-see-doctor/,none,95,0,4,answer a narrow customer question,0,0,1,2,1,1.2,low,https://workofarttattoo.com/knowledge/piercing-bump-vs-infection/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-mri-with-ink/,knowledge/tattoo-mri-with-ink/code.html,faq,Are tattoos safe for MRI scans? | Work of Art Knowledge,Are tattoos safe for MRI scans?,https://workofarttattoo.com/knowledge/tattoo-mri-with-ink/,none,84,0,4,answer a narrow customer question,0,0,1,2,1,0.5,low,https://workofarttattoo.com/knowledge/how-dark-can-cover-up-tattoo-be/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-on-ribs-recovery/,knowledge/tattoo-on-ribs-recovery/code.html,faq,How painful are rib tattoos and how long do they take to heal? | Work of Art Knowledge,How painful are rib tattoos and how long do they take to heal?,https://workofarttattoo.com/knowledge/tattoo-on-ribs-recovery/,none,98,0,4,answer a narrow customer question,0,0,1,2,1,0.8,low,https://workofarttattoo.com/knowledge/how-long-piercing-heals/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-over-scar-tissue/,knowledge/tattoo-over-scar-tissue/code.html,faq,Can you tattoo over scar tissue? | Work of Art Knowledge,Can you tattoo over scar tissue?,https://workofarttattoo.com/knowledge/tattoo-over-scar-tissue/,none,81,0,4,answer a narrow customer question,0,0,1,2,1,0.7,low,https://workofarttattoo.com/knowledge/white-ink-tattoo-facts/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-scabbing-normal-or-problem/,knowledge/tattoo-scabbing-normal-or-problem/code.html,faq,Is scabbing on a new tattoo normal? | Work of Art Knowledge,Is scabbing on a new tattoo normal?,https://workofarttattoo.com/knowledge/tattoo-scabbing-normal-or-problem/,none,92,0,4,answer a narrow customer question,0,0,1,2,1,0.9,low,https://workofarttattoo.com/knowledge/tattoo-healing-peeling-las-vegas/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-second-skin-saniderm-how-long/,knowledge/tattoo-second-skin-saniderm-how-long/code.html,faq,How long should I keep second skin (Saniderm) on a tattoo? | Work of Art Knowledge,How long should I keep second skin (Saniderm) on a tattoo?,https://workofarttattoo.com/knowledge/tattoo-second-skin-saniderm-how-long/,none,99,0,4,answer a narrow customer question,0,0,1,2,1,0.7,low,https://workofarttattoo.com/knowledge/vegas-tattoo-aftercare-desert-climate/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-shop-minimum-explained/,knowledge/tattoo-shop-minimum-explained/code.html,faq,What is a tattoo shop minimum? | Work of Art Knowledge,What is a tattoo shop minimum?,https://workofarttattoo.com/knowledge/tattoo-shop-minimum-explained/,none,83,0,4,answer a narrow customer question,0,0,1,2,1,0.6,low,https://workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-shop-near-strip-worth-drive/,knowledge/tattoo-shop-near-strip-worth-drive/code.html,faq,Is it worth leaving the Strip for a tattoo in Las Vegas? | Work of Art Knowledge,Is it worth leaving the Strip for a tattoo in Las Vegas?,https://workofarttattoo.com/knowledge/tattoo-shop-near-strip-worth-drive/,none,95,0,4,answer a narrow customer question,0,0,1,2,1,0.6,low,https://workofarttattoo.com/knowledge/luxury-studio-vs-strip-walk-in/,2,2,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
https://workofarttattoo.com/knowledge/tattoo-style-matching-artist/,knowledge/tattoo-style-matching-artist/code.html,faq,How do I match a tattoo style to the right artist? | Work of Art Knowledge,How do I match a tattoo style to the right artist?,https://workofarttattoo.com/knowledge/tattoo-style-matching-artist/,none,93,0,4,answer a narrow customer question,0,0,1,2,1,1.0,low,https://workofarttattoo.com/knowledge/cover-up-tattoo-consultation-what-happens/,2,0,1,MERGE,https://workofarttattoo.com/knowledge/,FAQ answer should roll into knowledge hub unless expanded with studio-specific examples; thin page
