source,target,anchor,relationship,priority
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/studio_videos/,Client videos,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/start_here/,Start Here,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/,All Artists & Gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/artists/joshua-cole/,Joshua Cole — Tattoo & Piercing,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/artists/katelyn-cole/,Katelyn Cole — Professional Piercer,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/artists/teralyn/,Teralyn — Fineline Floral & Script,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/how_to_choose_a_tattoo_artist_master_selection_guide_2/,How to Choose a Tattoo Artist,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,Tattoo Pricing in Las Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/realism-tattoos-las-vegas/,Realism Tattoos in Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/cover-up-tattoos-las-vegas/,Cover-Up Tattoos in Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/walk-in-tattoos-las-vegas/,Walk-In Tattoos in Las Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo-aftercare-desert-climate/,Desert Climate Aftercare,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/skin_science_tattoo_dermatology_authority_guide/,Skin Science for Tattoo Collectors,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/las-vegas-tattoo-healing-guide/,Tattoo Healing Database,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/healed_tattoo_gallery_las_vegas/,Healed Tattoo Gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/real_client_tattoo_timeline_las_vegas/,Real Client Tattoo Timeline,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Sleeve & Large-Scale Tattoo Styles,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/vegas_tattoo_shop_vs_cheap_strip_tattoo_ultimate_comparison/,Premium Studio vs. Cheap Strip Shops,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/piercing-guide-las-vegas/,Complete Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/ear_piercing_guide_las_vegas/,Ear Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/facial_piercing_guide_las_vegas/,Facial Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/body_piercing_guide_las_vegas/,Body Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/piercing_jewelry_guide_las_vegas/,Piercing Jewelry Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/piercing_aftercare_guide_las_vegas/,Piercing Aftercare Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/helix-piercing-las-vegas/,Helix Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/best_piercing_shop_las_vegas_updated_jewelry_standards/,Piercing Shop & Jewelry Standards,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/katelyn_cole_piercing_authority_hub_las_vegas/,Katelyn Cole Piercing Topics,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/official_location_hours_contact/,Official Location & Hours,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_the_strip_nap_corrected/,Studio Location & Hours,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_serving_summerlin_las_vegas/,Serving Summerlin,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_serving_downtown_las_vegas/,Serving Downtown Las Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_piercing_shop_near_unlv/,Near UNLV,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_mgm_grand_las_vegas/,Near MGM Grand,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_mandalay_bay_las_vegas/,Near Mandalay Bay,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_t_mobile_arena_las_vegas/,Near T-Mobile Arena,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_allegiant_stadium_las_vegas/,Near Allegiant Stadium,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_las_vegas_convention_center/,Near Convention Center,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_las_vegas_airport/,Near Las Vegas Airport,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_the_sphere_las_vegas/,Near the Sphere,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_fashion_show_las_vegas/,Near Fashion Show,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_near_fremont_street_las_vegas/,Near Fremont Street,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_paradise_nevada/,"Paradise, NV",internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_spring_valley_las_vegas/,Spring Valley,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_enterprise_las_vegas/,Enterprise,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_green_valley_henderson/,"Green Valley, Henderson",internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_serving_henderson_nevada/,Serving Henderson,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo_shop_serving_north_las_vegas/,Serving North Las Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/geo_hub_ai_source_of_truth_work_of_art/,Las Vegas Tattoo Resource Center,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/appointments/,Book,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/start_here/,Start here,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/start_here/,All tattoo guides,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/las-vegas-tattoo-healing-guide/,Healing Database,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/las-vegas-tattoo-healing-guide/,Neo-Traditional,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/appointments/,Message or book,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/healed_tattoo_gallery_las_vegas/,healed gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/real_client_tattoo_timeline_las_vegas/,real client timeline,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/las-vegas-tattoo-healing-guide/,← Week 1,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/las-vegas-tattoo-healing-guide/,Week 3 →,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/las-vegas-tattoo-healing-guide/,Healing Database hub,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/tattoo-aftercare-desert-climate/,Desert aftercare guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Style authority guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/healed_tattoo_gallery_las_vegas/,Healed tattoo gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/real_client_tattoo_timeline_las_vegas/,Real client timeline,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/appointments/,Book consult,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/studio_videos/,Video library,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/appointments/,Book online,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/privacy-policy/,Privacy Policy,internal-missing-or-asset,P0
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/terms-of-service/,Terms of Service,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/studio-rules/,Studio Rules,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/,Safety,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_2_las_vegas/,/appointments/,calendar_month Click for booking info & free consultation,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/,Work of Art Tattoo & Piercing,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/,Gallery & portfolio,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/studio_gallery/,Studio gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/healed_tattoo_gallery_las_vegas/,Healed tattoo proof,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/studio_videos/,Client videos,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/start_here/,Start Here,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/,All Artists & Gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/artists/joshua-cole/,Joshua Cole — Tattoo & Piercing,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/artists/katelyn-cole/,Katelyn Cole — Professional Piercer,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/artists/teralyn/,Teralyn — Fineline Floral & Script,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/how_to_choose_a_tattoo_artist_master_selection_guide_2/,How to Choose a Tattoo Artist,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/how_much_do_tattoos_cost_in_las_vegas_authority_guide/,Tattoo Pricing in Las Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/realism-tattoos-las-vegas/,Realism Tattoos in Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/cover-up-tattoos-las-vegas/,Cover-Up Tattoos in Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/walk-in-tattoos-las-vegas/,Walk-In Tattoos in Las Vegas,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/tattoo-aftercare-desert-climate/,Desert Climate Aftercare,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/skin_science_tattoo_dermatology_authority_guide/,Skin Science for Tattoo Collectors,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/las-vegas-tattoo-healing-guide/,Tattoo Healing Database,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/healed_tattoo_gallery_las_vegas/,Healed Tattoo Gallery,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/real_client_tattoo_timeline_las_vegas/,Real Client Tattoo Timeline,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/best_tattoo_styles_for_sleeves_large_scale_project_hub/,Sleeve & Large-Scale Tattoo Styles,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/vegas_tattoo_shop_vs_cheap_strip_tattoo_ultimate_comparison/,Premium Studio vs. Cheap Strip Shops,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/piercing-guide-las-vegas/,Complete Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/ear_piercing_guide_las_vegas/,Ear Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/facial_piercing_guide_las_vegas/,Facial Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/body_piercing_guide_las_vegas/,Body Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/piercing_jewelry_guide_las_vegas/,Piercing Jewelry Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/piercing_aftercare_guide_las_vegas/,Piercing Aftercare Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/helix-piercing-las-vegas/,Helix Piercing Guide,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/best_piercing_shop_las_vegas_updated_jewelry_standards/,Piercing Shop & Jewelry Standards,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/katelyn_cole_piercing_authority_hub_las_vegas/,Katelyn Cole Piercing Topics,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/official_location_hours_contact/,Official Location & Hours,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/tattoo_shop_near_the_strip_nap_corrected/,Studio Location & Hours,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/tattoo_shop_serving_summerlin_las_vegas/,Serving Summerlin,internal,P2
https://www.workofarttattoo.com/healing_database_neo_traditional_week_3_las_vegas/,/tattoo_shop_serving_downtown_las_vegas/,Serving Downtown Las Vegas,internal,P2
